Data,Mandante,Visitante,Gols_Mandante,Gols_Visitante,Resultado,Alvo,Total_Gols,Media_Gols_Mandante,Media_Gols_Visitante
2015-07-26,Vasco,Palmeiras,1.0,4.0,A,2.0,5.0,1.1333333333333333,1.0555555555555556
2015-07-26,Coritiba,Corinthians,1.0,1.0,D,0.0,2.0,1.1328125,1.1171875
2015-07-26,Chapecoense-SC,Fluminense,2.0,1.0,H,1.0,3.0,0.9615384615384616,1.4296875
2015-07-26,Santos,Joinville,2.0,0.0,H,1.0,2.0,1.25,0.5
2015-07-26,Atletico-MG,Figueirense,1.0,0.0,H,1.0,1.0,1.5,0.9777777777777777
2015-07-30,Atletico-MG,Sao Paulo,3.0,1.0,H,1.0,4.0,1.496124031007752,1.37984496124031
2015-07-30,Corinthians,Vasco,3.0,0.0,H,1.0,3.0,1.1162790697674418,1.1318681318681318
2015-08-01,Fluminense,Gremio,1.0,0.0,H,1.0,1.0,1.426356589147287,1.193798449612403
2015-08-02,Coritiba,Goias,1.0,1.0,D,0.0,2.0,1.1317829457364341,1.0769230769230769
2015-08-02,Palmeiras,Athletico-PR,0.0,1.0,A,2.0,1.0,1.0879120879120878,1.3956043956043955
2015-08-02,Flamengo RJ,Santos,2.0,2.0,D,0.0,4.0,1.1007751937984496,1.255813953488372
2015-08-02,Internacional,Chapecoense-SC,0.0,0.0,D,0.0,0.0,1.248062015503876,0.9811320754716981
2015-08-02,Joinville,Avai,2.0,0.0,H,1.0,2.0,0.4666666666666667,1.0666666666666667
2015-08-02,Sport Recife,Cruzeiro,0.0,0.0,D,0.0,0.0,1.10989010989011,1.5813953488372092
2015-08-02,Figueirense,Ponte Preta,3.0,1.0,H,1.0,4.0,0.967032967032967,0.989010989010989
2015-08-08,Avai,Fluminense,1.0,0.0,H,1.0,1.0,1.0,1.4230769230769231
2015-08-09,Gremio,Internacional,5.0,0.0,H,1.0,5.0,1.1846153846153846,1.2384615384615385
2015-08-09,Ponte Preta,Flamengo RJ,1.0,0.0,H,1.0,1.0,0.9891304347826086,1.1076923076923078
2015-08-09,Chapecoense-SC,Figueirense,2.0,2.0,D,0.0,4.0,0.9629629629629629,0.9891304347826086
2015-08-09,Sao Paulo,Corinthians,1.0,1.0,D,0.0,2.0,1.376923076923077,1.1307692307692307
2015-08-09,Goias,Atletico-MG,0.0,0.0,D,0.0,0.0,1.076086956521739,1.5076923076923077
2015-08-09,Vasco,Joinville,0.0,0.0,D,0.0,0.0,1.1195652173913044,0.5625
2015-08-09,Athletico-PR,Sport Recife,1.0,1.0,D,0.0,2.0,1.391304347826087,1.0978260869565217
2015-08-09,Santos,Coritiba,3.0,0.0,H,1.0,3.0,1.2615384615384615,1.1307692307692307
2015-08-09,Cruzeiro,Palmeiras,2.0,1.0,H,1.0,3.0,1.5692307692307692,1.076086956521739
2015-08-12,Coritiba,Palmeiras,2.0,1.0,H,1.0,3.0,1.1221374045801527,1.075268817204301
2015-08-12,Flamengo RJ,Athletico-PR,3.0,2.0,H,1.0,5.0,1.099236641221374,1.3870967741935485
2015-08-13,Ponte Preta,Avai,2.0,0.0,H,1.0,2.0,0.989247311827957,1.0
2015-08-13,Internacional,Fluminense,1.0,0.0,H,1.0,1.0,1.2290076335877862,1.4122137404580153
2015-08-13,Figueirense,Sao Paulo,0.0,2.0,A,2.0,2.0,1.0,1.3740458015267176
2015-08-13,Santos,Vasco,1.0,0.0,H,1.0,1.0,1.2748091603053435,1.10752688172043
2015-08-13,Goias,Chapecoense-SC,0.0,0.0,D,0.0,0.0,1.064516129032258,0.9818181818181818
2015-08-13,Corinthians,Sport Recife,4.0,3.0,H,1.0,7.0,1.1297709923664123,1.096774193548387
2015-08-14,Atletico-MG,Gremio,0.0,2.0,A,2.0,2.0,1.4961832061068703,1.213740458015267
2015-08-14,Joinville,Cruzeiro,3.0,0.0,H,1.0,3.0,0.5294117647058824,1.5725190839694656
2015-08-15,Athletico-PR,Santos,0.0,0.0,D,0.0,0.0,1.3936170212765957,1.2727272727272727
2015-08-15,Vasco,Coritiba,0.0,1.0,A,2.0,1.0,1.0957446808510638,1.128787878787879
2015-08-16,Chapecoense-SC,Atletico-MG,2.0,1.0,H,1.0,3.0,0.9642857142857143,1.4848484848484849
2015-08-16,Gremio,Joinville,2.0,1.0,H,1.0,3.0,1.2196969696969697,0.6666666666666666
2015-08-16,Fluminense,Figueirense,2.0,1.0,H,1.0,3.0,1.4015151515151516,0.9893617021276596
2015-08-16,Sport Recife,Ponte Preta,1.0,1.0,D,0.0,2.0,1.1170212765957446,1.0
2015-08-16,Avai,Corinthians,1.0,2.0,A,2.0,3.0,0.9444444444444444,1.1515151515151516
2015-08-16,Cruzeiro,Internacional,0.0,0.0,D,0.0,0.0,1.5606060606060606,1.2272727272727273
2015-08-16,Palmeiras,Flamengo RJ,4.0,2.0,H,1.0,6.0,1.074468085106383,1.1136363636363635
2015-08-16,Sao Paulo,Goias,0.0,3.0,A,2.0,3.0,1.378787878787879,1.053191489361702
2015-08-22,Goias,Vasco,3.0,0.0,H,1.0,3.0,1.0736842105263158,1.0842105263157895
2015-08-22,Santos,Avai,5.0,2.0,H,1.0,7.0,1.263157894736842,0.9473684210526315
2015-08-23,Atletico-MG,Palmeiras,2.0,1.0,H,1.0,3.0,1.481203007518797,1.105263157894737
2015-08-23,Joinville,Fluminense,2.0,1.0,H,1.0,3.0,0.6842105263157895,1.406015037593985
2015-08-23,Internacional,Athletico-PR,2.0,0.0,H,1.0,2.0,1.218045112781955,1.3789473684210527
2015-08-23,Flamengo RJ,Sao Paulo,2.0,1.0,H,1.0,3.0,1.1203007518796992,1.368421052631579
2015-08-23,Corinthians,Cruzeiro,3.0,0.0,H,1.0,3.0,1.1578947368421053,1.5488721804511278
2015-08-23,Ponte Preta,Gremio,0.0,0.0,D,0.0,0.0,1.0,1.2255639097744362
2015-08-23,Coritiba,Chapecoense-SC,1.0,0.0,H,1.0,1.0,1.1278195488721805,0.9824561403508771
2015-08-23,Figueirense,Sport Recife,2.0,1.0,H,1.0,3.0,0.9894736842105263,1.1157894736842104
2015-08-29,Vasco,Figueirense,0.0,1.0,A,2.0,1.0,1.0729166666666667,1.0
2015-08-30,Cruzeiro,Santos,0.0,1.0,A,2.0,1.0,1.537313432835821,1.291044776119403
2015-08-30,Athletico-PR,Goias,3.0,0.0,H,1.0,3.0,1.3645833333333333,1.09375
2015-08-30,Sport Recife,Flamengo RJ,0.0,1.0,A,2.0,1.0,1.1145833333333333,1.126865671641791
2015-08-30,Palmeiras,Joinville,3.0,2.0,H,1.0,5.0,1.1041666666666667,0.75
2015-08-30,Fluminense,Atletico-MG,1.0,2.0,A,2.0,3.0,1.4029850746268657,1.4850746268656716
2015-08-30,Chapecoense-SC,Corinthians,1.0,3.0,A,2.0,4.0,0.9655172413793104,1.171641791044776
2015-08-30,Gremio,Coritiba,0.0,0.0,D,0.0,0.0,1.2164179104477613,1.126865671641791
2015-08-30,Avai,Internacional,3.0,0.0,H,1.0,3.0,1.0,1.2238805970149254
2015-08-30,Sao Paulo,Ponte Preta,3.0,0.0,H,1.0,3.0,1.3656716417910448,0.9895833333333334
2015-09-02,Internacional,Vasco,6.0,0.0,H,1.0,6.0,1.2148148148148148,1.0618556701030928
2015-09-02,Joinville,Sao Paulo,0.0,0.0,D,0.0,0.0,0.8095238095238095,1.3777777777777778
2015-09-02,Ponte Preta,Cruzeiro,1.0,2.0,A,2.0,3.0,0.979381443298969,1.525925925925926
2015-09-03,Santos,Chapecoense-SC,3.0,1.0,H,1.0,4.0,1.288888888888889,0.9661016949152542
2015-09-03,Goias,Palmeiras,1.0,0.0,H,1.0,1.0,1.0824742268041236,1.1237113402061856
2015-09-03,Coritiba,Sport Recife,0.0,0.0,D,0.0,0.0,1.1185185185185185,1.1030927835051547
2015-09-03,Corinthians,Fluminense,2.0,0.0,H,1.0,2.0,1.1851851851851851,1.4
2015-09-03,Flamengo RJ,Avai,3.0,0.0,H,1.0,3.0,1.125925925925926,1.0952380952380953
2015-09-03,Atletico-MG,Athletico-PR,0.0,1.0,A,2.0,1.0,1.488888888888889,1.3814432989690721
2015-09-04,Figueirense,Gremio,0.0,2.0,A,2.0,2.0,1.0,1.2074074074074075
2015-09-05,Sao Paulo,Internacional,2.0,0.0,H,1.0,2.0,1.3676470588235294,1.25
2015-09-05,Vasco,Atletico-MG,1.0,2.0,A,2.0,3.0,1.0510204081632653,1.4779411764705883
2015-09-06,Sport Recife,Santos,1.0,1.0,D,0.0,2.0,1.0918367346938775,1.3014705882352942
2015-09-06,Palmeiras,Corinthians,3.0,3.0,D,0.0,6.0,1.1122448979591837,1.1911764705882353
2015-09-06,Gremio,Goias,2.0,1.0,H,1.0,3.0,1.213235294117647,1.0816326530612246
2015-09-06,Fluminense,Flamengo RJ,1.0,3.0,A,2.0,4.0,1.3897058823529411,1.1397058823529411
2015-09-06,Avai,Coritiba,0.0,2.0,A,2.0,2.0,1.0454545454545454,1.1102941176470589
2015-09-06,Cruzeiro,Figueirense,5.0,1.0,H,1.0,6.0,1.5294117647058822,0.9897959183673469
2015-09-06,Chapecoense-SC,Ponte Preta,0.0,0.0,D,0.0,0.0,0.9666666666666667,0.9795918367346939
2015-09-06,Athletico-PR,Joinville,0.0,0.0,D,0.0,0.0,1.3775510204081634,0.7727272727272727
2015-09-09,Atletico-MG,Avai,2.0,0.0,H,1.0,2.0,1.4817518248175183,1.0
2015-09-09,Internacional,Palmeiras,1.0,0.0,H,1.0,1.0,1.2408759124087592,1.1313131313131313
2015-09-09,Ponte Preta,Vasco,0.0,1.0,A,2.0,1.0,0.9696969696969697,1.0505050505050506
2015-09-10,Goias,Sport Recife,1.0,0.0,H,1.0,1.0,1.0808080808080809,1.0909090909090908
2015-09-10,Santos,Sao Paulo,3.0,0.0,H,1.0,3.0,1.2992700729927007,1.3722627737226278
2015-09-10,Coritiba,Fluminense,1.0,1.0,D,0.0,2.0,1.1167883211678833,1.3868613138686132
2015-09-10,Corinthians,Gremio,1.0,1.0,D,0.0,2.0,1.2043795620437956,1.218978102189781
2015-09-10,Figueirense,Athletico-PR,1.0,1.0,D,0.0,2.0,0.98989898989899,1.3636363636363635
2015-09-11,Flamengo RJ,Cruzeiro,2.0,0.0,H,1.0,2.0,1.1532846715328466,1.5547445255474452
2015-09-11,Joinville,Chapecoense-SC,0.0,0.0,D,0.0,0.0,0.7391304347826086,0.9508196721311475
2015-09-12,Coritiba,Internacional,0.0,1.0,A,2.0,1.0,1.1159420289855073,1.2391304347826086
2015-09-13,Sport Recife,Fluminense,1.0,0.0,H,1.0,1.0,1.08,1.3840579710144927
2015-09-13,Avai,Goias,2.0,1.0,H,1.0,3.0,0.9583333333333334,1.08
2015-09-13,Vasco,Athletico-PR,2.0,0.0,H,1.0,2.0,1.05,1.36
2015-09-13,Gremio,Sao Paulo,1.0,2.0,A,2.0,3.0,1.2173913043478262,1.3623188405797102
2015-09-13,Cruzeiro,Atletico-MG,1.0,1.0,D,0.0,2.0,1.5434782608695652,1.4855072463768115
2015-09-13,Chapecoense-SC,Flamengo RJ,1.0,3.0,A,2.0,4.0,0.9354838709677419,1.1594202898550725
2015-09-13,Ponte Preta,Santos,3.0,1.0,H,1.0,4.0,0.96,1.3115942028985508
2015-09-13,Corinthians,Joinville,3.0,0.0,H,1.0,3.0,1.2028985507246377,0.7083333333333334
2015-09-13,Palmeiras,Figueirense,2.0,0.0,H,1.0,2.0,1.12,0.99
2015-09-16,Fluminense,Palmeiras,1.0,4.0,A,2.0,5.0,1.3741007194244603,1.1287128712871286
2015-09-16,Goias,Ponte Preta,1.0,2.0,A,2.0,3.0,1.0792079207920793,0.9801980198019802
2015-09-16,Joinville,Sport Recife,1.0,1.0,D,0.0,2.0,0.68,1.0792079207920793
2015-09-17,Sao Paulo,Chapecoense-SC,0.0,0.0,D,0.0,0.0,1.3669064748201438,0.9365079365079365
2015-09-17,Santos,Atletico-MG,4.0,0.0,H,1.0,4.0,1.3093525179856116,1.4820143884892085
2015-09-17,Internacional,Corinthians,2.0,1.0,H,1.0,3.0,1.2374100719424461,1.2158273381294964
2015-09-17,Cruzeiro,Vasco,2.0,2.0,D,0.0,4.0,1.539568345323741,1.0594059405940595
2015-09-17,Figueirense,Avai,0.0,1.0,A,2.0,1.0,0.9801980198019802,1.0
2015-09-17,Athletico-PR,Gremio,1.0,2.0,A,2.0,3.0,1.3465346534653466,1.2158273381294964
2015-09-18,Flamengo RJ,Coritiba,0.0,2.0,A,2.0,2.0,1.1726618705035972,1.1079136690647482
2015-09-19,Internacional,Figueirense,1.0,1.0,D,0.0,2.0,1.2428571428571429,0.9705882352941176
2015-09-19,Palmeiras,Gremio,3.0,2.0,H,1.0,5.0,1.1568627450980393,1.2214285714285715
2015-09-20,Coritiba,Athletico-PR,2.0,0.0,H,1.0,2.0,1.1142857142857143,1.3431372549019607
2015-09-20,Chapecoense-SC,Cruzeiro,0.0,2.0,A,2.0,2.0,0.921875,1.542857142857143
2015-09-20,Vasco,Sport Recife,2.0,1.0,H,1.0,3.0,1.0686274509803921,1.0784313725490196
2015-09-20,Avai,Sao Paulo,2.0,1.0,H,1.0,3.0,1.0,1.3571428571428572
2015-09-20,Atletico-MG,Flamengo RJ,4.0,1.0,H,1.0,5.0,1.4714285714285715,1.1642857142857144
2015-09-20,Goias,Joinville,3.0,0.0,H,1.0,3.0,1.0784313725490196,0.6923076923076923
2015-09-20,Corinthians,Santos,2.0,0.0,H,1.0,2.0,1.2142857142857142,1.3285714285714285
2015-09-20,Ponte Preta,Fluminense,3.0,1.0,H,1.0,4.0,0.9901960784313726,1.3714285714285714
2015-09-26,Fluminense,Goias,2.0,0.0,H,1.0,2.0,1.3687943262411348,1.0970873786407767
2015-09-27,Sport Recife,Chapecoense-SC,3.0,0.0,H,1.0,3.0,1.0776699029126213,0.9076923076923077
2015-09-27,Cruzeiro,Coritiba,2.0,0.0,H,1.0,2.0,1.5460992907801419,1.1205673758865249
2015-09-27,Sao Paulo,Palmeiras,1.0,1.0,D,0.0,2.0,1.3546099290780143,1.174757281553398
2015-09-27,Joinville,Atletico-MG,2.0,2.0,D,0.0,4.0,0.6666666666666666,1.4893617021276595
2015-09-27,Flamengo RJ,Vasco,1.0,2.0,A,2.0,3.0,1.1631205673758864,1.0776699029126213
2015-09-27,Figueirense,Corinthians,1.0,3.0,A,2.0,4.0,0.970873786407767,1.2198581560283688
2015-09-27,Santos,Internacional,3.0,1.0,H,1.0,4.0,1.3191489361702127,1.2411347517730495
2015-09-27,Athletico-PR,Ponte Preta,1.0,2.0,A,2.0,3.0,1.3300970873786409,1.0097087378640777
2015-09-27,Gremio,Avai,3.0,1.0,H,1.0,4.0,1.2269503546099292,1.037037037037037
2015-10-03,Coritiba,Atletico-MG,0.0,3.0,A,2.0,3.0,1.1126760563380282,1.4929577464788732
2015-10-03,Internacional,Sport Recife,2.0,1.0,H,1.0,3.0,1.2394366197183098,1.0961538461538463
2015-10-04,Chapecoense-SC,Palmeiras,5.0,1.0,H,1.0,6.0,0.8939393939393939,1.1730769230769231
2015-10-04,Santos,Fluminense,3.0,1.0,H,1.0,4.0,1.3309859154929577,1.3732394366197183
2015-10-04,Ponte Preta,Corinthians,2.0,2.0,D,0.0,4.0,1.0192307692307692,1.232394366197183
2015-10-04,Goias,Figueirense,2.0,3.0,A,2.0,5.0,1.0865384615384615,0.9711538461538461
2015-10-04,Cruzeiro,Gremio,0.0,0.0,D,0.0,0.0,1.5492957746478873,1.2394366197183098
2015-10-04,Flamengo RJ,Joinville,2.0,0.0,H,1.0,2.0,1.1619718309859155,0.7142857142857143
2015-10-04,Avai,Vasco,1.0,1.0,D,0.0,2.0,1.0357142857142858,1.0865384615384615
2015-10-04,Sao Paulo,Athletico-PR,1.0,0.0,H,1.0,1.0,1.352112676056338,1.3269230769230769
2015-10-14,Atletico-MG,Internacional,2.0,1.0,H,1.0,3.0,1.5034965034965035,1.2447552447552448
2015-10-14,Sport Recife,Avai,3.0,0.0,H,1.0,3.0,1.0952380952380953,1.0344827586206897
2015-10-15,Vasco,Chapecoense-SC,1.0,1.0,D,0.0,2.0,1.0857142857142856,0.9552238805970149
2015-10-15,Corinthians,Goias,3.0,0.0,H,1.0,3.0,1.2377622377622377,1.0952380952380953
2015-10-15,Fluminense,Sao Paulo,2.0,0.0,H,1.0,2.0,1.3706293706293706,1.3496503496503496
2015-10-15,Athletico-PR,Cruzeiro,2.0,2.0,D,0.0,4.0,1.3142857142857143,1.5384615384615385
2015-10-15,Palmeiras,Ponte Preta,0.0,1.0,A,2.0,1.0,1.1714285714285715,1.0285714285714285
2015-10-15,Joinville,Coritiba,3.0,1.0,H,1.0,4.0,0.6896551724137931,1.1048951048951048
2015-10-15,Figueirense,Flamengo RJ,3.0,0.0,H,1.0,3.0,0.9904761904761905,1.167832167832168
2015-10-16,Gremio,Santos,1.0,0.0,H,1.0,1.0,1.2307692307692308,1.3426573426573427
2015-10-17,Avai,Palmeiras,1.0,3.0,A,2.0,4.0,1.0,1.1603773584905661
2015-10-18,Sport Recife,Atletico-MG,4.0,1.0,H,1.0,5.0,1.1132075471698113,1.5069444444444444
2015-10-18,Santos,Goias,3.0,1.0,H,1.0,4.0,1.3333333333333333,1.0849056603773586
2015-10-18,Gremio,Chapecoense-SC,2.0,3.0,A,2.0,5.0,1.2291666666666667,0.9558823529411765
2015-10-18,Sao Paulo,Vasco,2.0,2.0,D,0.0,4.0,1.3402777777777777,1.0849056603773586
2015-10-18,Flamengo RJ,Internacional,0.0,1.0,A,2.0,1.0,1.1597222222222223,1.2430555555555556
2015-10-18,Athletico-PR,Corinthians,1.0,4.0,A,2.0,5.0,1.320754716981132,1.25
2015-10-18,Ponte Preta,Coritiba,3.0,0.0,H,1.0,3.0,1.028301886792453,1.1041666666666667
2015-10-18,Cruzeiro,Fluminense,2.0,0.0,H,1.0,2.0,1.5416666666666667,1.375
2015-10-18,Joinville,Figueirense,1.0,0.0,H,1.0,1.0,0.7666666666666667,1.009433962264151
2015-10-24,Fluminense,Athletico-PR,0.0,1.0,A,2.0,1.0,1.3655172413793104,1.3177570093457944
2015-10-24,Figueirense,Santos,0.0,0.0,D,0.0,0.0,1.0,1.3448275862068966
2015-10-24,Internacional,Joinville,1.0,0.0,H,1.0,1.0,1.2413793103448276,0.7741935483870968
2015-10-25,Atletico-MG,Ponte Preta,2.0,1.0,H,1.0,3.0,1.5034482758620689,1.0467289719626167
2015-10-25,Goias,Cruzeiro,0.0,1.0,A,2.0,1.0,1.0841121495327102,1.5448275862068965
2015-10-25,Vasco,Gremio,0.0,0.0,D,0.0,0.0,1.0934579439252337,1.2344827586206897
2015-10-25,Coritiba,Sao Paulo,1.0,2.0,A,2.0,3.0,1.096551724137931,1.3448275862068966
2015-10-25,Corinthians,Flamengo RJ,1.0,0.0,H,1.0,1.0,1.2689655172413794,1.1517241379310346
2015-10-25,Chapecoense-SC,Avai,0.0,0.0,D,0.0,0.0,0.9855072463768116,1.0
2015-10-25,Palmeiras,Sport Recife,0.0,2.0,A,2.0,2.0,1.1775700934579438,1.1401869158878504
2015-10-31,Sao Paulo,Sport Recife,3.0,0.0,H,1.0,3.0,1.3493150684931507,1.1481481481481481
2015-10-31,Avai,Cruzeiro,1.0,1.0,D,0.0,2.0,0.96875,1.5410958904109588
2015-10-31,Ponte Preta,Joinville,1.0,0.0,H,1.0,1.0,1.0462962962962963,0.75
2015-10-31,Coritiba,Figueirense,1.0,1.0,D,0.0,2.0,1.095890410958904,0.9907407407407407
2015-11-01,Goias,Internacional,2.0,1.0,H,1.0,3.0,1.0740740740740742,1.2397260273972603
2015-11-01,Vasco,Fluminense,0.0,1.0,A,2.0,1.0,1.0833333333333333,1.356164383561644
2015-11-01,Santos,Palmeiras,2.0,1.0,H,1.0,3.0,1.3356164383561644,1.1666666666666667
2015-11-01,Chapecoense-SC,Athletico-PR,0.0,0.0,D,0.0,0.0,0.9714285714285714,1.3148148148148149
2015-11-01,Atletico-MG,Corinthians,0.0,3.0,A,2.0,3.0,1.5068493150684932,1.2671232876712328
2015-11-01,Gremio,Flamengo RJ,2.0,0.0,H,1.0,2.0,1.226027397260274,1.143835616438356
2015-11-07,Internacional,Ponte Preta,1.0,0.0,H,1.0,1.0,1.2380952380952381,1.0458715596330275
2015-11-07,Athletico-PR,Avai,2.0,1.0,H,1.0,3.0,1.3027522935779816,0.9696969696969697
2015-11-07,Corinthians,Coritiba,2.0,1.0,H,1.0,3.0,1.2789115646258504,1.0952380952380953
2015-11-07,Fluminense,Chapecoense-SC,2.0,3.0,A,2.0,5.0,1.3537414965986394,0.9577464788732394
2015-11-08,Flamengo RJ,Goias,4.0,1.0,H,1.0,5.0,1.1360544217687074,1.0825688073394495
2015-11-08,Cruzeiro,Sao Paulo,2.0,1.0,H,1.0,3.0,1.5374149659863945,1.3605442176870748
2015-11-08,Figueirense,Atletico-MG,0.0,1.0,A,2.0,1.0,0.9908256880733946,1.4965986394557824
2015-11-08,Palmeiras,Vasco,0.0,2.0,A,2.0,2.0,1.165137614678899,1.073394495412844
2015-11-08,Joinville,Santos,0.0,0.0,D,0.0,0.0,0.7272727272727273,1.3401360544217686
2015-11-08,Sport Recife,Gremio,1.0,0.0,H,1.0,1.0,1.1376146788990826,1.2312925170068028
2015-11-15,Cruzeiro,Sport Recife,3.0,0.0,H,1.0,3.0,1.5405405405405406,1.1363636363636365
2015-11-18,Athletico-PR,Palmeiras,3.0,3.0,D,0.0,6.0,1.309090909090909,1.1545454545454545
2015-11-18,Avai,Joinville,2.0,1.0,H,1.0,3.0,0.9705882352941176,0.7058823529411765
2015-11-18,Goias,Coritiba,1.0,3.0,A,2.0,4.0,1.0818181818181818,1.0945945945945945
2015-11-18,Ponte Preta,Figueirense,0.0,1.0,A,2.0,1.0,1.0363636363636364,0.9818181818181818
2015-11-19,Gremio,Fluminense,1.0,0.0,H,1.0,1.0,1.222972972972973,1.3581081081081081
2015-11-19,Chapecoense-SC,Internacional,1.0,0.0,H,1.0,1.0,0.9861111111111112,1.2364864864864864
2015-11-20,Sao Paulo,Atletico-MG,4.0,2.0,H,1.0,6.0,1.3581081081081081,1.4932432432432432
2015-11-20,Vasco,Corinthians,1.0,1.0,D,0.0,2.0,1.0818181818181818,1.2837837837837838
2015-11-20,Santos,Flamengo RJ,0.0,0.0,D,0.0,0.0,1.3310810810810811,1.1554054054054055
2015-11-21,Palmeiras,Cruzeiro,1.0,1.0,D,0.0,2.0,1.1711711711711712,1.5503355704697988
2015-11-22,Sport Recife,Athletico-PR,0.0,0.0,D,0.0,0.0,1.1261261261261262,1.3243243243243243
2015-11-22,Fluminense,Avai,3.0,1.0,H,1.0,4.0,1.348993288590604,1.0
2015-11-22,Flamengo RJ,Ponte Preta,1.0,1.0,D,0.0,2.0,1.1476510067114094,1.027027027027027
2015-11-22,Joinville,Vasco,1.0,2.0,A,2.0,3.0,0.7142857142857143,1.0810810810810811
2015-11-22,Coritiba,Santos,1.0,0.0,H,1.0,1.0,1.1073825503355705,1.3221476510067114
2015-11-22,Figueirense,Chapecoense-SC,0.0,0.0,D,0.0,0.0,0.9819819819819819,0.9863013698630136
2015-11-22,Corinthians,Sao Paulo,6.0,1.0,H,1.0,7.0,1.2818791946308725,1.3758389261744965
2015-11-22,Atletico-MG,Goias,2.0,2.0,D,0.0,4.0,1.4966442953020134,1.0810810810810811
2015-11-22,Internacional,Gremio,1.0,0.0,H,1.0,1.0,1.2281879194630871,1.221476510067114
2015-11-28,Sao Paulo,Figueirense,3.0,2.0,H,1.0,5.0,1.3733333333333333,0.9732142857142857
2015-11-28,Fluminense,Internacional,1.0,1.0,D,0.0,2.0,1.36,1.2266666666666666
2015-11-28,Avai,Ponte Preta,1.0,0.0,H,1.0,1.0,1.0,1.0267857142857142
2015-11-29,Palmeiras,Coritiba,0.0,2.0,A,2.0,2.0,1.1696428571428572,1.1066666666666667
2015-11-29,Vasco,Santos,1.0,0.0,H,1.0,1.0,1.0892857142857142,1.3133333333333332
2015-11-29,Chapecoense-SC,Goias,1.0,3.0,A,2.0,4.0,0.972972972972973,1.0892857142857142
2015-11-29,Athletico-PR,Flamengo RJ,3.0,0.0,H,1.0,3.0,1.3125,1.1466666666666667
2015-11-29,Gremio,Atletico-MG,2.0,1.0,H,1.0,3.0,1.2133333333333334,1.5
2015-11-29,Cruzeiro,Joinville,3.0,0.0,H,1.0,3.0,1.5466666666666666,0.7222222222222222
2015-11-29,Sport Recife,Corinthians,2.0,0.0,H,1.0,2.0,1.1160714285714286,1.3133333333333332
2015-12-06,Santos,Athletico-PR,5.0,1.0,H,1.0,6.0,1.304635761589404,1.3274336283185841
2015-12-06,Joinville,Gremio,0.0,2.0,A,2.0,2.0,0.7027027027027027,1.218543046357616
2015-12-06,Internacional,Cruzeiro,2.0,0.0,H,1.0,2.0,1.2251655629139073,1.5562913907284768
2015-12-06,Goias,Sao Paulo,0.0,1.0,A,2.0,1.0,1.1061946902654867,1.3841059602649006
2015-12-06,Ponte Preta,Sport Recife,0.0,1.0,A,2.0,1.0,1.0176991150442478,1.1238938053097345
2015-12-06,Figueirense,Fluminense,1.0,0.0,H,1.0,1.0,0.9823008849557522,1.3576158940397351
2015-12-06,Coritiba,Vasco,0.0,0.0,D,0.0,0.0,1.1125827814569536,1.0884955752212389
2015-12-06,Corinthians,Avai,1.0,1.0,D,0.0,2.0,1.304635761589404,1.0
2015-12-06,Atletico-MG,Chapecoense-SC,3.0,0.0,H,1.0,3.0,1.4966887417218544,0.9733333333333334
2015-12-06,Flamengo RJ,Palmeiras,1.0,2.0,A,2.0,3.0,1.1390728476821192,1.1592920353982301
2016-05-14,Flamengo RJ,Sport Recife,1.0,0.0,H,1.0,1.0,1.138157894736842,1.1228070175438596
2016-05-14,Palmeiras,Athletico-PR,4.0,0.0,H,1.0,4.0,1.1666666666666667,1.3245614035087718
2016-05-14,Atletico-MG,Santos,1.0,0.0,H,1.0,1.0,1.506578947368421,1.3289473684210527
2016-05-15,Figueirense,Ponte Preta,0.0,0.0,D,0.0,0.0,0.9824561403508771,1.0087719298245614
2016-05-15,Coritiba,Cruzeiro,1.0,0.0,H,1.0,1.0,1.105263157894737,1.5460526315789473
2016-05-15,Botafogo RJ,Sao Paulo,0.0,1.0,A,2.0,1.0,1.280701754385965,1.381578947368421
2016-05-15,Santa Cruz,Vitoria,4.0,1.0,H,1.0,5.0,1.0,1.263157894736842
2016-05-15,America MG,Fluminense,0.0,1.0,A,2.0,1.0,1.0,1.3486842105263157
2016-05-15,Corinthians,Gremio,0.0,0.0,D,0.0,0.0,1.3026315789473684,1.2236842105263157
2016-05-15,Internacional,Chapecoense-SC,0.0,0.0,D,0.0,0.0,1.230263157894737,0.9605263157894737
2016-05-21,Fluminense,Santa Cruz,2.0,2.0,D,0.0,4.0,1.34640522875817,4.0
2016-05-21,Ponte Preta,Palmeiras,2.0,1.0,H,1.0,3.0,1.0,1.191304347826087
2016-05-22,Cruzeiro,Figueirense,2.0,2.0,D,0.0,4.0,1.5359477124183007,0.9739130434782609
2016-05-22,Athletico-PR,Atletico-MG,1.0,1.0,D,0.0,2.0,1.3130434782608695,1.5032679738562091
2016-05-22,Santos,Coritiba,2.0,1.0,H,1.0,3.0,1.3202614379084967,1.1045751633986929
2016-05-22,Chapecoense-SC,America MG,3.0,1.0,H,1.0,4.0,0.948051948051948,0.0
2016-05-22,Gremio,Flamengo RJ,1.0,0.0,H,1.0,1.0,1.2156862745098038,1.1372549019607843
2016-05-22,Sao Paulo,Internacional,1.0,2.0,A,2.0,3.0,1.3790849673202614,1.2222222222222223
2016-05-22,Vitoria,Corinthians,3.0,2.0,H,1.0,5.0,1.2597402597402598,1.2941176470588236
